player,position,team,games,snaps,snaps_per_game,snaps_percent,rush_percent,tgt_percent,touch_percent,util_percent,fantasy_points,points_per_100_snaps,week
Giovani Bernard,RB,CIN,1,47,47,64,32,9,38,40,19.8,42.1,8
Le'Veon Bell,RB,KC,1,17,17,26,35,18,53,53,3.8,22.4,8
Rex Burkhead,RB,NE,1,32,32,49,19,3,22,22,3.1,9.7,8
Levine Toilolo,TE,NYG,1,21,21,28,0,10,5,10,0.9,4.3,8
Vance McDonald,TE,PIT,1,22,22,41,0,0,0,0,0.0,0.0,8
Kyle Juszczyk,RB,SF,1,27,27,39,0,7,7,7,2.1,7.8,8
Luke Willson,TE,SEA,1,3,3,4,0,0,0,0,0.0,0.0,8
Latavius Murray,RB,NO,1,18,18,24,44,17,61,61,3.1,17.2,8
Ryan Griffin,TE,NYJ,1,16,16,28,0,0,0,0,0.0,0.0,8
Demetrius Harris,TE,CHI,1,5,5,7,0,0,0,0,0.0,0.0,8
Jack Doyle,TE,IND,1,45,45,58,0,7,4,7,7.8,17.3,8
Teddy Bridgewater,QB,CAR,1,48,48,89,10,0,58,58,13.0,27.1,8
Derek Carr,QB,LV,1,72,72,100,8,0,42,42,12.5,17.4,8
Mike Evans,WR,TB,1,63,63,89,0,11,8,11,11.5,18.3,8
Davante Adams,WR,GB,1,70,70,95,0,16,10,16,23.3,33.3,8
Allen Robinson II,WR,CHI,1,68,68,97,0,10,9,10,14.7,21.6,8
Jarvis Landry,WR,CLE,1,38,38,78,0,29,11,29,5.2,13.7,8
Eric Ebron,TE,PIT,1,46,46,85,0,11,9,11,10.8,23.5,8
Trey Burton,TE,IND,1,39,39,51,3,10,10,13,7.1,18.2,8
James White,RB,NE,1,31,31,48,6,13,13,19,3.5,11.3,8
Jimmy Garoppolo,QB,SF,1,41,41,59,10,0,49,49,2.8,6.8,8
Jerick McKinnon,RB,SF,1,35,35,50,9,11,20,20,9.9,28.3,8
John Brown,WR,BUF,1,47,47,80,0,4,2,4,2.1,4.5,8
Richard Rodgers,TE,PHI,1,16,16,25,0,0,0,0,0.0,0.0,8
Willie Snead IV,WR,BAL,1,59,59,71,0,12,8,12,10.6,18.0,8
Keith Smith,RB,ATL,1,17,17,24,0,6,0,6,0.0,0.0,8
Adam Thielen,WR,MIN,1,47,47,89,0,9,6,9,2.7,5.7,8
Cameron Brate,TE,TB,1,12,12,17,0,17,17,17,3.5,29.2,8
Josh Hill,TE,NO,1,22,22,30,0,5,5,5,0.7,3.2,8
Amari Cooper,WR,DAL,1,59,59,74,0,8,2,8,0.5,0.8,8
DeVante Parker,WR,MIA,1,29,29,59,0,7,3,7,6.3,21.7,8
Melvin Gordon III,RB,DEN,1,36,36,55,22,19,39,42,4.7,13.1,8
Todd Gurley II,RB,ATL,1,36,36,51,50,0,50,50,10.6,29.4,8
Tevin Coleman,RB,SF,1,6,6,9,50,0,50,50,2.0,33.3,8
Mike Davis,RB,CAR,1,46,46,85,28,4,30,33,7.7,16.7,8
Malcolm Brown,RB,LAR,1,57,57,60,18,4,21,21,5.7,10.0,8
Jesse James,TE,DET,1,20,20,32,0,5,5,5,2.3,11.5,8
Tyler Kroft,TE,BUF,1,37,37,63,0,3,3,3,1.1,3.0,8
Nick Boyle,TE,BAL,1,50,50,60,0,2,0,2,0.0,0.0,8
MyCole Pruitt,TE,TEN,1,17,17,27,0,6,0,6,0.0,0.0,8
Blake Bell,TE,DAL,1,41,41,51,0,0,0,0,0.0,0.0,8
Nelson Agholor,WR,LV,1,56,56,78,0,4,0,4,0.0,0.0,8
Tyler Lockett,WR,SEA,1,59,59,86,0,8,7,8,3.3,5.6,8
Stefon Diggs,WR,BUF,1,53,53,90,0,17,11,17,9.2,17.4,8
Chris Manhertz,TE,CAR,1,19,19,35,0,5,5,5,0.6,3.2,8
Darren Waller,TE,LV,1,57,57,79,0,11,9,11,2.7,4.7,8
Michael Burton,RB,NO,1,11,11,15,9,0,9,9,0.1,0.9,8
Damiere Byrd,WR,NE,1,65,65,100,0,6,5,6,3.9,6.0,8
Adam Humphries,WR,TEN,1,12,12,19,0,17,0,17,0.0,0.0,8
Beau Brinkley,TE,TEN,1,1,1,2,0,0,0,0,0.0,0.0,8
Ezekiel Elliott,RB,DAL,1,62,62,78,31,3,32,34,7.3,11.8,8
Jared Goff,QB,LAR,1,95,95,100,0,0,64,64,12.2,12.8,8
Derrick Henry,RB,TEN,1,33,33,52,55,3,55,58,17.2,52.1,8
Carson Wentz,QB,PHI,1,63,63,100,6,0,49,49,10.6,16.8,8
Tyler Boyd,WR,CIN,1,55,55,74,4,13,15,16,13.6,24.7,8
Devontae Booker,RB,LV,1,10,10,14,50,10,60,60,4.6,46.0,8
Pharoh Cooper,WR,CAR,1,2,2,4,0,0,0,0,0.0,0.0,8
Hunter Henry,TE,LAC,1,84,84,97,0,5,5,5,3.3,3.9,8
Sterling Shepard,WR,NYG,1,52,52,69,0,19,15,19,7.4,14.2,8
Rashard Higgins,WR,CLE,1,35,35,71,0,9,3,9,1.4,4.0,8
Tyler Higbee,TE,LAR,1,57,57,60,0,7,4,7,1.4,2.5,8
Nick Vannett,TE,DEN,1,11,11,17,0,0,0,0,0.0,0.0,8
Tyler Ervin,RB,GB,1,20,20,27,0,15,5,15,0.7,3.5,8
Demarcus Robinson,WR,KC,1,36,36,55,0,14,11,14,12.3,34.2,8
Jakeem Grant Sr.,WR,MIA,1,16,16,33,0,13,6,13,7.5,46.9,8
Robby Anderson,WR,CAR,1,45,45,83,0,18,11,18,4.8,10.7,8
Alex Erickson,WR,CIN,1,1,1,1,0,0,0,0,0.0,0.0,8
Stephen Anderson,TE,LAC,1,1,1,1,0,0,0,0,0.0,0.0,8
Andy Janovich,RB,CLE,1,6,6,12,0,17,0,17,0.0,0.0,8
Tyreek Hill,WR,KC,1,50,50,76,0,12,8,12,21.8,43.6,8
Marcus Johnson,WR,IND,1,48,48,62,0,8,4,8,3.9,8.1,8
Mike Thomas,WR,CIN,1,6,6,8,0,0,0,0,0.0,0.0,8
J.P. Holtz,TE,CHI,1,5,5,7,0,0,0,0,0.0,0.0,8
Kalif Raymond,WR,TEN,1,24,24,38,0,4,4,4,1.1,4.6,8
Marvin Hall,WR,DET,1,42,42,68,0,17,10,17,11.3,26.9,8
Jaydon Mickens,WR,TB,1,44,44,62,0,18,11,18,3.6,8.2,8
Jalen Richard,RB,LV,1,14,14,19,7,7,14,14,1.8,12.9,8
C.J. Ham,RB,MIN,1,22,22,42,5,0,5,5,0.2,0.9,8
Tommylee Lewis,WR,NO,1,5,5,7,0,20,20,20,0.5,10.0,8
Elijhaa Penny,RB,NYG,1,3,3,4,0,33,33,33,1.1,36.7,8
Troymaine Pope,RB,LAC,1,25,25,29,40,28,60,68,9.5,38.0,8
Dalvin Cook,RB,MIN,1,46,46,87,65,7,70,72,46.6,101.3,8
Mike Williams,WR,LAC,1,76,76,87,1,11,8,12,16.0,21.1,8
Leonard Fournette,RB,TB,1,51,51,72,29,12,35,41,7.1,13.9,8
Mitchell Trubisky,QB,CHI,1,1,1,1,100,0,100,100,0.3,30.0,8
Corey Davis,WR,TEN,1,49,49,78,0,20,16,20,18.8,38.4,8
David Njoku,TE,CLE,1,29,29,59,0,10,3,10,1.9,6.6,8
D'Onta Foreman,RB,TEN,1,6,6,10,83,0,83,83,3.7,61.7,8
Evan Engram,TE,NYG,1,61,61,81,2,16,10,18,7.0,11.5,8
Patrick Mahomes II,QB,KC,1,54,54,82,0,0,78,78,36.6,67.8,8
Alvin Kamara,RB,NO,1,58,58,78,21,22,36,43,16.3,28.1,8
Wayne Gallman Jr.,RB,NYG,1,32,32,43,38,3,41,41,12.2,38.1,8
Samaje Perine,RB,CIN,1,24,24,32,42,4,46,46,9.4,39.2,8
Jamaal Williams,RB,GB,1,63,63,85,25,10,35,35,12.2,19.4,8
Kareem Hunt,RB,CLE,1,42,42,86,33,7,38,40,7.3,17.4,8
Taywan Taylor,WR,CLE,1,3,3,6,0,0,0,0,0.0,0.0,8
JuJu Smith-Schuster,WR,PIT,1,41,41,76,0,20,17,20,6.7,16.3,8
Zay Jones,WR,LV,1,10,10,14,0,0,0,0,0.0,0.0,8
Isaiah Ford,WR,MIA,1,17,17,35,0,6,6,6,1.0,5.9,8
Cooper Kupp,WR,LAR,1,92,92,97,0,22,12,22,11.0,12.0,8
Curtis Samuel,WR,CAR,1,41,41,76,7,12,17,20,17.4,42.4,8
Josh Reynolds,WR,LAR,1,77,77,81,0,12,5,12,4.4,5.7,8
Noah Brown,WR,DAL,1,16,16,20,0,13,0,13,0.0,0.0,8
Jeremy McNichols,RB,TEN,1,22,22,35,18,5,18,23,4.9,22.3,8
Corey Clement,RB,PHI,1,19,19,30,26,11,32,37,2.8,14.7,8
James Conner,RB,PIT,1,31,31,57,48,10,58,58,12.0,38.7,8
Brian Hill,RB,ATL,1,25,25,36,44,12,52,56,6.4,25.6,8
Adam Shaheen,TE,MIA,1,16,16,33,0,6,0,6,0.0,0.0,8
Gerald Everett,TE,LAR,1,52,52,55,0,17,10,17,3.2,6.2,8
Jonnu Smith,TE,TEN,1,50,50,79,0,4,4,4,2.9,5.8,8
Kenny Golladay,WR,DET,1,18,18,29,0,22,0,22,0.0,0.0,8
Mack Hollins,WR,MIA,1,2,2,4,0,0,0,0,0.0,0.0,8
George Kittle,TE,SF,1,46,46,66,0,9,4,9,3.9,8.5,8
Antony Auclair,TE,TB,1,3,3,4,0,0,0,0,0.0,0.0,8
Robert Tonyan,TE,GB,1,46,46,62,0,15,11,15,7.9,17.2,8
Trent Taylor,WR,SF,1,35,35,50,0,14,9,14,3.2,9.1,8
Jacob Hollister,TE,SEA,1,26,26,38,0,8,4,8,0.6,2.3,8
Austin Carr,WR,NO,1,21,21,28,0,5,5,5,1.0,4.8,8
Mason Schreck,TE,CIN,1,2,2,3,0,0,0,0,0.0,0.0,8
Cethan Carter,TE,CIN,1,16,16,22,0,6,6,6,0.2,1.3,8
Mo Alie-Cox,TE,IND,1,32,32,42,0,13,9,13,3.7,11.6,8
Isaiah McKenzie,WR,BUF,1,6,6,10,0,0,0,0,0.0,0.0,8
Jamal Agnew,WR,DET,1,7,7,11,14,0,14,14,0.0,0.0,8
Alex Armah Jr.,RB,CAR,1,3,3,6,0,0,0,0,0.0,0.0,8
Nick Mullens,QB,SF,1,29,29,41,0,0,86,86,17.5,60.3,8
David Moore,WR,SEA,1,20,20,29,10,15,25,25,10.6,53.0,8
Jason Croom,TE,PHI,1,1,1,2,0,0,0,0,0.0,0.0,8
Anthony Firkser,TE,TEN,1,26,26,41,0,12,8,12,3.6,13.8,8
P.J. Walker,QB,CAR,1,9,9,17,0,0,44,44,0.1,1.1,8
Marcus Kemp,WR,KC,1,12,12,18,0,0,0,0,0.0,0.0,8
Zach Pascal,WR,IND,1,58,58,75,0,10,7,12,4.4,7.6,8
Matt Breida,RB,MIA,1,8,8,16,50,0,50,50,1.3,16.3,8
Kendrick Bourne,WR,SF,1,60,60,86,0,17,13,17,8.1,13.5,8
Taysom Hill,QB,NO,1,14,14,19,36,14,50,50,12.5,89.3,8
Greg Ward,WR,PHI,1,58,58,92,2,9,7,10,1.2,2.1,8
Patrick Ricard,RB,BAL,1,17,17,20,0,0,0,0,0.0,0.0,8
Fred Brown,WR,DEN,1,5,5,8,0,0,0,0,0.0,0.0,8
Colin Thompson,TE,CAR,1,10,10,19,0,10,0,10,0.0,0.0,8
Brandon Zylstra,WR,CAR,1,13,13,24,0,0,0,0,0.0,0.0,8
Lamar Jackson,QB,BAL,1,82,82,99,20,0,54,54,16.8,20.5,8
Sam Darnold,QB,NYJ,1,57,57,100,7,0,60,60,7.4,13.0,8
Baker Mayfield,QB,CLE,1,49,49,100,12,0,63,63,7.8,15.9,8
Ronald Jones II,RB,TB,1,17,17,24,41,24,65,65,2.6,15.3,8
Kerryon Johnson,RB,DET,1,11,11,18,0,18,18,18,7.5,68.2,8
Myles Gaskin,RB,MIA,1,43,43,88,42,14,49,56,10.3,24.0,8
James Washington,WR,PIT,1,10,10,19,0,10,0,10,0.0,0.0,8
Anthony Miller,WR,CHI,1,53,53,76,0,21,15,21,7.3,13.8,8
Calvin Ridley,WR,ATL,1,23,23,33,0,17,13,17,4.2,18.3,8
Michael Gallup,WR,DAL,1,69,69,86,0,17,10,17,6.1,8.8,8
Tre'Quan Smith,WR,NO,1,58,58,78,0,12,9,12,4.3,7.4,8
Cedrick Wilson Jr.,WR,DAL,1,19,19,24,11,11,11,21,-1.1,-5.8,8
Dante Pettis,WR,SF,1,3,3,4,0,0,0,0,-2.0,-66.7,8
DJ Moore,WR,CAR,1,48,48,89,0,13,4,13,5.5,11.5,8
Mark Andrews,TE,BAL,1,51,51,61,0,12,6,12,3.2,6.3,8
Dallas Goedert,TE,PHI,1,54,54,86,0,2,2,2,1.5,2.8,8
Jaylen Samuels,RB,PIT,1,8,8,15,0,25,0,25,0.0,0.0,8
Mike Gesicki,TE,MIA,1,28,28,57,0,7,4,7,0.8,2.9,8
Hayden Hurst,TE,ATL,1,56,56,80,0,13,9,13,5.4,9.6,8
Braxton Berrios,WR,NYJ,1,48,48,84,0,23,17,23,3.4,7.1,8
Nyheim Hines,RB,IND,1,16,16,21,31,31,50,63,18.2,113.8,8
Josh Allen,QB,BUF,1,58,58,98,17,0,48,48,13.5,23.3,8
Justin Jackson,RB,LAC,1,41,41,47,41,12,49,54,14.2,34.6,8
Auden Tate,WR,CIN,1,33,33,45,0,21,21,21,6.5,19.7,8
Equanimeous St. Brown,WR,GB,1,22,22,30,0,14,5,14,1.2,5.5,8
Dalton Schultz,TE,DAL,1,75,75,94,0,11,8,11,5.3,7.1,8
Ian Thomas,TE,CAR,1,40,40,74,0,8,8,8,2.8,7.0,8
Javon Wims,WR,CHI,1,9,9,13,0,11,11,11,0.9,10.0,8
DaeSean Hamilton,WR,DEN,1,61,61,94,0,8,7,8,14.2,23.3,8
Jordan Wilkins,RB,IND,1,39,39,51,51,3,54,54,19.3,49.5,8
Phillip Lindsay,RB,DEN,1,29,29,45,21,10,24,31,14.6,50.3,8
Durham Smythe,TE,MIA,1,32,32,65,0,6,6,6,1.6,5.0,8
Darrel Williams,RB,KC,1,8,8,12,38,13,50,50,2.6,32.5,8
Noah Fant,TE,DEN,1,51,51,78,0,18,14,18,4.7,9.2,8
Marquez Valdes-Scantling,WR,GB,1,61,61,82,2,2,3,3,2.3,3.8,8
Ray-Ray McCloud,WR,PIT,1,22,22,41,0,5,5,5,0.6,2.7,8
Chris Herndon IV,TE,NYJ,1,40,40,70,0,5,3,5,-1.7,-4.3,8
Ryan Izzo,TE,NE,1,48,48,74,0,6,4,6,2.4,5.0,8
Tyler Conklin,TE,MIN,1,11,11,21,0,0,0,0,0.0,0.0,8
Justin Watson,WR,TB,1,5,5,7,0,0,0,0,0.0,0.0,8
Russell Gage,WR,ATL,1,39,39,56,0,8,5,8,2.5,6.4,8
Boston Scott,RB,PHI,1,42,42,67,36,5,40,40,7.9,18.8,8
Gus Edwards,RB,BAL,1,26,26,31,62,4,62,65,14.7,56.5,8
Vyncint Smith,WR,NYJ,1,13,13,23,0,8,8,8,1.3,10.0,8
Byron Pringle,WR,KC,1,37,37,56,0,11,8,11,2.2,5.9,8
Ryan Nall,RB,CHI,1,2,2,3,0,50,50,50,0.2,10.0,8
Brandon Powell,WR,ATL,1,1,1,1,0,0,0,0,0.0,0.0,8
Tanner Hudson,TE,TB,1,3,3,4,0,33,0,33,0.0,0.0,8
Christian Blake,WR,ATL,1,38,38,54,0,5,5,5,1.4,3.7,8
Deon Yelder,TE,KC,1,16,16,24,0,6,6,6,0.5,3.1,8
Ross Dwelley,TE,SF,1,39,39,56,0,10,3,10,7.6,19.5,8
Will Dissly,TE,SEA,1,43,43,62,0,2,2,2,1.7,4.0,8
Nick Keizer,TE,KC,1,19,19,29,0,11,5,11,0.5,2.6,8
Chad Beebe,WR,MIN,1,11,11,21,0,9,9,9,1.6,14.5,8
Jaeden Graham,TE,ATL,1,4,4,6,0,0,0,0,0.0,0.0,8
KhaDarel Hodge,WR,CLE,1,34,34,69,0,0,0,0,0.0,0.0,8
A.J. Brown,WR,TEN,1,59,59,94,0,12,7,12,8.4,14.2,8
D.K. Metcalf,WR,SEA,1,65,65,94,0,23,18,23,28.1,43.2,8
Drew Lock,QB,DEN,1,65,65,100,3,0,66,66,20.8,32.0,8
Marquise Brown,WR,BAL,1,77,77,93,0,3,1,3,6.3,8.2,8
Damien Harris,RB,NE,1,20,20,31,80,0,80,80,16.2,81.0,8
Daniel Jones,QB,NYG,1,74,74,99,4,0,59,59,18.2,24.6,8
J.J. Arcega-Whiteside,WR,PHI,1,5,5,8,0,0,0,0,0.0,0.0,8
David Montgomery,RB,CHI,1,59,59,84,36,8,39,44,10.5,17.8,8
Albert Okwuegbunam,TE,DEN,1,16,16,25,0,6,6,6,6.9,43.1,8
Justice Hill,RB,BAL,1,2,2,2,0,0,0,0,0.0,0.0,8
Josh Jacobs,RB,LV,1,48,48,67,65,2,65,67,12.9,26.9,8
Devin Singletary,RB,BUF,1,28,28,47,50,4,54,54,9.2,32.9,8
T.J. Hockenson,TE,DET,1,45,45,73,0,22,16,22,6.5,14.4,8
Kaden Smith,TE,NYG,1,42,42,56,0,5,2,5,0.6,1.4,8
Hunter Renfrow,WR,LV,1,15,15,21,0,27,27,27,8.6,57.3,8
Foster Moreau,TE,LV,1,31,31,43,0,3,0,3,0.0,0.0,8
Ty Johnson,RB,NYJ,1,6,6,11,50,17,67,67,2.1,35.0,8
Travis Fulgham,WR,PHI,1,59,59,94,0,12,10,12,13.8,23.4,8
Qadree Ollison,RB,ATL,1,8,8,11,13,0,13,13,0.3,3.8,8
Drew Sample,TE,CIN,1,62,62,84,0,2,0,2,0.0,0.0,8
Trevon Wesco,TE,NYJ,1,9,9,16,0,0,0,0,0.0,0.0,8
Alec Ingold,RB,LV,1,26,26,36,4,0,4,4,0.3,1.2,8
Mecole Hardman,WR,KC,1,45,45,68,0,20,16,20,15.6,34.7,8
Darrell Henderson Jr.,RB,LAR,1,18,18,19,44,11,50,56,5.8,32.2,8
Jakobi Meyers,WR,NE,1,64,64,98,0,16,9,16,7.8,12.2,8
Isaac Nauta,TE,DET,1,6,6,10,0,0,0,0,0.0,0.0,8
Irv Smith Jr.,TE,MIN,1,41,41,77,0,2,2,2,1.6,3.9,8
Preston Williams,WR,MIA,1,44,44,90,0,11,5,11,1.5,3.4,8
Jace Sternberger,TE,GB,1,27,27,36,0,15,11,15,4.6,17.0,8
Diontae Johnson,WR,PIT,1,41,41,76,0,7,2,7,0.6,1.5,8
Travis Homer,RB,SEA,1,7,7,10,14,0,14,14,0.4,5.7,8
Darwin Thompson,RB,KC,1,7,7,11,57,14,57,71,0.3,4.3,8
Alexander Mattison,RB,MIN,1,5,5,9,60,0,60,60,0.8,16.0,8
Chase Claypool,WR,PIT,1,41,41,76,0,22,12,22,8.2,20.0,8
Tyler Johnson,WR,TB,1,35,35,49,0,6,6,6,3.5,10.0,8
Justin Herbert,QB,LAC,1,87,87,100,3,0,53,53,23.2,26.7,8
Miles Boykin,WR,BAL,1,33,33,40,0,9,6,9,8.0,24.2,8
Ashton Dulin,WR,IND,1,9,9,12,0,11,11,11,1.3,14.4,8
Jakob Johnson,RB,NE,1,16,16,25,0,0,0,0,0.0,0.0,8
Tony Pollard,RB,DAL,1,17,17,21,41,12,53,53,6.4,37.6,8
Darius Slayton,WR,NYG,1,68,68,91,0,13,7,13,5.6,8.2,8
Bisi Johnson,WR,MIN,1,2,2,4,0,0,0,0,0.0,0.0,8
Scotty Miller,WR,TB,1,53,53,75,2,11,8,13,4.2,7.9,8
Stephen Carlson,TE,CLE,1,9,9,18,0,0,0,0,0.0,0.0,8
Jeff Smith,WR,NYJ,1,48,48,84,0,17,6,17,2.9,6.0,8
Donald Parham Jr.,TE,LAC,1,10,10,11,0,0,0,0,0.0,0.0,8
Khari Blasingame,RB,TEN,1,11,11,17,0,9,9,9,0.5,4.5,8
Malik Taylor,WR,GB,1,13,13,18,0,8,8,8,2.6,20.0,8
Olamide Zaccheaus,WR,ATL,1,9,9,13,0,0,0,0,0.0,0.0,8
Deonte Harty,WR,NO,1,39,39,53,3,8,10,10,1.7,4.4,8
Jeremy Cox,RB,DEN,1,6,6,9,0,0,0,0,0.0,0.0,8
Jason Moore Jr.,WR,LAC,1,10,10,11,0,0,0,0,0.0,0.0,8
Jalen Guyton,WR,LAC,1,76,76,87,0,5,1,5,0.3,0.4,8
Darrius Shepherd,WR,GB,1,18,18,24,0,6,6,6,0.6,3.3,8
Gunner Olszewski,WR,NE,1,42,42,65,2,0,2,2,0.6,1.4,8
D'Ernest Johnson,RB,CLE,1,6,6,12,33,17,50,50,1.1,18.3,8
Joe Burrow,QB,CIN,1,73,73,99,4,0,55,55,18.9,25.9,8
Tua Tagovailoa,QB,MIA,1,49,49,100,4,0,49,49,5.7,11.6,8
Jerry Jeudy,WR,DEN,1,58,58,89,0,17,7,17,7.3,12.6,8
CeeDee Lamb,WR,DAL,1,37,37,46,3,14,14,16,4.6,12.4,8
Henry Ruggs III,WR,LV,1,54,54,75,2,7,6,9,0.9,1.7,8
D'Andre Swift,RB,DET,1,38,38,61,16,11,24,26,2.3,6.1,8
Tee Higgins,WR,CIN,1,57,57,77,4,16,14,19,8.4,14.7,8
Jonathan Taylor,RB,IND,1,26,26,34,42,8,50,50,3.1,11.9,8
Jalen Reagor,WR,PHI,1,47,47,75,2,13,9,15,10.2,21.7,8
Cole Kmet,TE,CHI,1,30,30,43,0,3,3,3,0.2,0.7,8
Justin Jefferson,WR,MIN,1,34,34,64,0,12,9,12,2.6,7.6,8
J.K. Dobbins,RB,BAL,1,54,54,65,28,4,30,31,12.1,22.4,8
Brandon Aiyuk,WR,SF,1,63,63,90,0,16,13,16,15.1,24.0,8
Zack Moss,RB,BUF,1,31,31,53,45,3,45,48,20.1,64.8,8
KJ Hamler,WR,DEN,1,52,52,80,0,6,6,6,7.3,14.0,8
Cam Akers,RB,LAR,1,20,20,21,45,5,50,50,5.4,27.0,8
Devin Duvernay,WR,BAL,1,37,37,45,0,8,3,8,3.9,10.5,8
Jalen Hurts,QB,PHI,1,2,2,3,0,0,50,50,0.4,20.0,8
Michael Pittman Jr.,WR,IND,1,45,45,58,0,2,2,2,0.6,1.3,8
Donovan Peoples-Jones,WR,CLE,1,4,4,8,0,0,0,0,0.0,0.0,8
Clyde Edwards-Helaire,RB,KC,1,33,33,50,18,9,27,27,3.1,9.4,8
John Hightower,WR,PHI,1,10,10,16,0,30,0,30,0.0,0.0,8
KJ Hill Jr.,WR,LAC,1,1,1,1,0,0,0,0,0.0,0.0,8
La'Mical Perine,RB,NYJ,1,28,28,49,29,7,36,36,3.3,11.8,8
Denzel Mims,WR,NYJ,1,55,55,96,0,5,4,5,4.2,7.6,8
AJ Dillon,RB,GB,1,10,10,14,50,10,60,60,3.7,37.0,8
James Proche II,WR,BAL,1,3,3,4,0,33,0,33,0.0,0.0,8
Anthony McFarland Jr.,RB,PIT,1,1,1,2,100,0,100,100,0.1,10.0,8
Colby Parkinson,TE,SEA,1,3,3,4,0,0,0,0,0.0,0.0,8
Harrison Bryant,TE,CLE,1,39,39,80,0,8,8,8,0.5,1.3,8
Gabriel Davis,WR,BUF,1,35,35,59,0,6,0,6,0.0,0.0,8
Adam Trautman,TE,NO,1,16,16,22,0,0,0,0,0.0,0.0,8
Joshua Kelley,RB,LAC,1,21,21,24,33,5,38,38,2.5,11.9,8
Joe Reed,WR,LAC,1,2,2,2,0,0,0,0,0.0,0.0,8
Van Jefferson,WR,LAR,1,14,14,15,0,14,14,14,2.3,16.4,8
DeeJay Dallas,RB,SEA,1,54,54,78,33,9,43,43,17.8,33.0,8
Juwan Johnson,TE,NO,1,64,64,86,0,5,2,5,0.5,0.8,8
JaMycal Hasty,RB,SF,1,29,29,41,41,3,45,45,9.1,31.4,8
Jason Huntley,RB,PHI,1,2,2,3,0,0,0,0,0.0,0.0,8
Charlie Woerner,TE,SF,1,6,6,9,0,0,0,0,0.0,0.0,8
Austin Mack,WR,NYG,1,10,10,13,0,0,0,0,0.0,0.0,8
Freddie Swain,WR,SEA,1,19,19,28,0,0,0,0,0.0,0.0,8
Malcolm Perry,WR,MIA,1,7,7,14,14,14,29,29,0.5,7.1,8
Nick Westbrook-Ikhine,WR,TEN,1,2,2,3,0,0,0,0,0.0,0.0,8
Darnell Mooney,WR,CHI,1,65,65,93,0,9,8,9,12.9,19.8,8
